shift,worker_id,sequence,event_type,point,point_no,cycle_minutes,depart_center,arrive_point,service_start,service_end,return_center,depart_minute,service_start_minute,return_minute,path_to,path_back,travel_minutes,service_minutes,note
B2:08:00-16:00,B2-W13,13,inspection,XJ-0022,22,35.0,14:40,14:40,14:40,14:42,14:42,880.0,880.0,882.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W13,14,inspection,XJ-0025,25,120.0,15:05,15:12,15:12,15:14,15:21,905.0,912.0,921.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W13,15,inspection,XJ-0009,9,35.0,15:40,15:44,15:44,15:48,15:52,940.0,944.0,952.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,1,inspection,XJ-0004,4,35.0,08:13,08:16,08:16,08:18,08:21,493.0,496.0,501.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,2,inspection,XJ-0025,25,120.0,08:41,08:48,08:48,08:50,08:57,521.0,528.0,537.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,3,inspection,XJ-0004,4,35.0,09:17,09:20,09:20,09:22,09:25,557.0,560.0,565.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,4,inspection,XJ-0013,13,80.0,09:26,09:43,09:43,09:48,10:05,565.857143,582.857143,604.857143,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013,XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,34.0,5.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,5,inspection,XJ-0009,9,35.0,10:20,10:24,10:24,10:28,10:32,620.0,624.0,632.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,6,inspection,XJ-0021,21,80.0,10:49,10:51,10:51,10:54,10:56,649.428571,651.428571,656.428571,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,7,inspection,XJ-0019,19,35.0,11:24,11:28,11:28,11:30,11:34,684.0,688.0,694.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,8,inspection,XJ-0003,3,35.0,11:53,12:00,12:00,12:03,12:10,713.0,720.0,730.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,9,inspection,XJ-0004,4,35.0,12:29,12:32,12:32,12:34,12:37,749.0,752.0,757.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,10,inspection,XJ-0002,2,50.0,12:38,12:44,12:44,12:46,12:52,757.636364,763.636364,771.636364,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,11,inspection,XJ-0009,9,35.0,13:00,13:04,13:04,13:08,13:12,780.0,784.0,792.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,12,inspection,XJ-0003,3,35.0,13:29,13:36,13:36,13:39,13:46,809.0,816.0,826.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,13,inspection,XJ-0003,3,35.0,14:01,14:08,14:08,14:11,14:18,841.0,848.0,858.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,14,inspection,XJ-0019,19,35.0,14:36,14:40,14:40,14:42,14:46,876.0,880.0,886.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,15,inspection,XJ-0009,9,35.0,15:08,15:12,15:12,15:16,15:20,908.0,912.0,920.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W14,16,inspection,XJ-0019,19,35.0,15:40,15:44,15:44,15:46,15:50,940.0,944.0,950.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,1,inspection,XJ-0020,20,35.0,08:14,08:16,08:16,08:19,08:21,494.0,496.0,501.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,2,inspection,XJ-0009,9,35.0,08:44,08:48,08:48,08:52,08:56,524.0,528.0,536.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,3,inspection,XJ-0020,20,35.0,09:18,09:20,09:20,09:23,09:25,558.0,560.0,565.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,4,inspection,XJ-0003,3,35.0,09:45,09:52,09:52,09:55,10:02,585.0,592.0,602.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,5,inspection,XJ-0019,19,35.0,10:20,10:24,10:24,10:26,10:30,620.0,624.0,630.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,6,inspection,XJ-0009,9,35.0,10:52,10:56,10:56,11:00,11:04,652.0,656.0,664.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,7,inspection,XJ-0020,20,35.0,11:26,11:28,11:28,11:31,11:33,686.0,688.0,693.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,8,inspection,XJ-0025,25,120.0,11:53,12:00,12:00,12:02,12:09,713.0,720.0,729.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,9,inspection,XJ-0020,20,35.0,12:30,12:32,12:32,12:35,12:37,750.0,752.0,757.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,10,inspection,XJ-0019,19,35.0,13:00,13:04,13:04,13:06,13:10,780.0,784.0,790.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,11,inspection,XJ-0025,25,120.0,13:29,13:36,13:36,13:38,13:45,809.0,816.0,825.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025,XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,14.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,12,inspection,XJ-0009,9,35.0,14:04,14:08,14:08,14:12,14:16,844.0,848.0,856.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,13,inspection,XJ-0004,4,35.0,14:37,14:40,14:40,14:42,14:45,877.0,880.0,885.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,14,inspection,XJ-0019,19,35.0,15:08,15:12,15:12,15:14,15:18,908.0,912.0,918.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W15,15,inspection,XJ-0004,4,35.0,15:41,15:44,15:44,15:46,15:49,941.0,944.0,949.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,1,inspection,XJ-0024,24,35.0,08:14,08:16,08:16,08:18,08:20,494.0,496.0,500.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,2,inspection,XJ-0019,19,35.0,08:44,08:48,08:48,08:50,08:54,524.0,528.0,534.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,3,inspection,XJ-0024,24,35.0,09:18,09:20,09:20,09:22,09:24,558.0,560.0,564.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,4,inspection,XJ-0019,19,35.0,09:48,09:52,09:52,09:54,09:58,588.0,592.0,598.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,5,inspection,XJ-0004,4,35.0,10:21,10:24,10:24,10:26,10:29,621.0,624.0,629.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,6,inspection,XJ-0019,19,35.0,10:52,10:56,10:56,10:58,11:02,652.0,656.0,662.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,7,inspection,XJ-0024,24,35.0,11:26,11:28,11:28,11:30,11:32,686.0,688.0,692.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,8,inspection,XJ-0002,2,50.0,11:54,12:00,12:00,12:02,12:08,714.0,720.0,728.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,9,inspection,XJ-0024,24,35.0,12:30,12:32,12:32,12:34,12:36,750.0,752.0,756.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,10,inspection,XJ-0004,4,35.0,13:01,13:04,13:04,13:06,13:09,781.0,784.0,789.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,11,inspection,XJ-0019,19,35.0,13:32,13:36,13:36,13:38,13:42,812.0,816.0,822.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,12,inspection,XJ-0019,19,35.0,14:04,14:08,14:08,14:10,14:14,844.0,848.0,854.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,13,inspection,XJ-0020,20,35.0,14:38,14:40,14:40,14:43,14:45,878.0,880.0,885.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W16,14,inspection,XJ-0013,13,80.0,15:09,15:26,15:26,15:31,15:48,908.714286,925.714286,947.714286,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013,XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,34.0,5.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,1,inspection,XJ-0023,23,35.0,08:15,08:16,08:16,08:19,08:20,495.0,496.0,500.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,2,inspection,XJ-0004,4,35.0,08:45,08:48,08:48,08:50,08:53,525.0,528.0,533.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,3,inspection,XJ-0023,23,35.0,09:19,09:20,09:20,09:23,09:24,559.0,560.0,564.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,4,inspection,XJ-0004,4,35.0,09:49,09:52,09:52,09:54,09:57,589.0,592.0,597.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,5,inspection,XJ-0020,20,35.0,10:22,10:24,10:24,10:27,10:29,622.0,624.0,629.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,6,inspection,XJ-0004,4,35.0,10:53,10:56,10:56,10:58,11:01,653.0,656.0,661.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,7,inspection,XJ-0023,23,35.0,11:27,11:28,11:28,11:31,11:32,687.0,688.0,692.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,8,inspection,XJ-0009,9,35.0,11:56,12:00,12:00,12:04,12:08,716.0,720.0,728.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,9,inspection,XJ-0023,23,35.0,12:31,12:32,12:32,12:35,12:36,751.0,752.0,756.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,10,inspection,XJ-0020,20,35.0,13:02,13:04,13:04,13:07,13:09,782.0,784.0,789.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,11,inspection,XJ-0004,4,35.0,13:33,13:36,13:36,13:38,13:41,813.0,816.0,821.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,12,inspection,XJ-0002,2,50.0,14:05,14:11,14:11,14:13,14:19,844.909091,850.909091,858.909091,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,13,inspection,XJ-0024,24,35.0,14:38,14:40,14:40,14:42,14:44,878.0,880.0,884.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,14,inspection,XJ-0004,4,35.0,15:09,15:12,15:12,15:14,15:17,909.0,912.0,917.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W17,15,inspection,XJ-0020,20,35.0,15:42,15:44,15:44,15:47,15:49,942.0,944.0,949.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,1,inspection,XJ-0002,2,50.0,08:16,08:22,08:22,08:24,08:30,495.818182,501.818182,509.818182,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,2,inspection,XJ-0020,20,35.0,08:46,08:48,08:48,08:51,08:53,526.0,528.0,533.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,3,inspection,XJ-0022,22,35.0,09:20,09:20,09:20,09:22,09:22,560.0,560.0,562.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,4,inspection,XJ-0020,20,35.0,09:50,09:52,09:52,09:55,09:57,590.0,592.0,597.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,5,inspection,XJ-0024,24,35.0,10:22,10:24,10:24,10:26,10:28,622.0,624.0,628.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,6,inspection,XJ-0020,20,35.0,10:54,10:56,10:56,10:59,11:01,654.0,656.0,661.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,7,inspection,XJ-0022,22,35.0,11:28,11:28,11:28,11:30,11:30,688.0,688.0,690.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,8,inspection,XJ-0019,19,35.0,11:56,12:00,12:00,12:02,12:06,716.0,720.0,726.0,XJ-0022->XJ-0020->XJ-0019,XJ-0019->XJ-0020->XJ-0022,8.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,9,inspection,XJ-0022,22,35.0,12:32,12:32,12:32,12:34,12:34,752.0,752.0,754.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,10,inspection,XJ-0024,24,35.0,13:02,13:04,13:04,13:06,13:08,782.0,784.0,788.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,11,inspection,XJ-0020,20,35.0,13:34,13:36,13:36,13:39,13:41,814.0,816.0,821.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,12,inspection,XJ-0004,4,35.0,14:05,14:08,14:08,14:10,14:13,845.0,848.0,853.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,13,inspection,XJ-0023,23,35.0,14:39,14:40,14:40,14:43,14:44,879.0,880.0,884.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,14,inspection,XJ-0020,20,35.0,15:10,15:12,15:12,15:15,15:17,910.0,912.0,917.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W18,15,inspection,XJ-0024,24,35.0,15:42,15:44,15:44,15:46,15:48,942.0,944.0,948.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,1,inspection,XJ-0022,22,35.0,08:16,08:16,08:16,08:18,08:18,496.0,496.0,498.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,2,inspection,XJ-0024,24,35.0,08:46,08:48,08:48,08:50,08:52,526.0,528.0,532.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,3,inspection,XJ-0024,24,35.0,09:50,09:52,09:52,09:54,09:56,590.0,592.0,596.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,4,inspection,XJ-0023,23,35.0,10:23,10:24,10:24,10:27,10:28,623.0,624.0,628.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,5,inspection,XJ-0024,24,35.0,10:54,10:56,10:56,10:58,11:00,654.0,656.0,660.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,6,inspection,XJ-0004,4,35.0,11:57,12:00,12:00,12:02,12:05,717.0,720.0,725.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,7,inspection,XJ-0023,23,35.0,13:03,13:04,13:04,13:07,13:08,783.0,784.0,788.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,8,inspection,XJ-0024,24,35.0,13:34,13:36,13:36,13:38,13:40,814.0,816.0,820.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,9,inspection,XJ-0020,20,35.0,14:06,14:08,14:08,14:11,14:13,846.0,848.0,853.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,10,inspection,XJ-0024,24,35.0,15:10,15:12,15:12,15:14,15:16,910.0,912.0,916.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W19,11,inspection,XJ-0023,23,35.0,15:43,15:44,15:44,15:47,15:48,943.0,944.0,948.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,1,inspection,XJ-0013,13,80.0,08:17,08:34,08:34,08:39,08:56,497.285714,514.285714,536.285714,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013,XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,34.0,5.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,2,inspection,XJ-0023,23,35.0,09:51,09:52,09:52,09:55,09:56,591.0,592.0,596.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,3,inspection,XJ-0022,22,35.0,10:24,10:24,10:24,10:26,10:26,624.0,624.0,626.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,4,inspection,XJ-0002,2,50.0,10:27,10:33,10:33,10:35,10:41,626.727273,632.727273,640.727273,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,5,inspection,XJ-0023,23,35.0,10:55,10:56,10:56,10:59,11:00,655.0,656.0,660.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,6,inspection,XJ-0020,20,35.0,11:58,12:00,12:00,12:03,12:05,718.0,720.0,725.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,7,inspection,XJ-0022,22,35.0,13:04,13:04,13:04,13:06,13:06,784.0,784.0,786.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,8,inspection,XJ-0021,21,80.0,13:07,13:09,13:09,13:12,13:14,786.571429,788.571429,793.571429,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,9,inspection,XJ-0023,23,35.0,13:35,13:36,13:36,13:39,13:40,815.0,816.0,820.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,10,inspection,XJ-0024,24,35.0,14:06,14:08,14:08,14:10,14:12,846.0,848.0,852.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,11,inspection,XJ-0023,23,35.0,15:11,15:12,15:12,15:15,15:16,911.0,912.0,916.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W20,12,inspection,XJ-0022,22,35.0,15:44,15:44,15:44,15:46,15:46,944.0,944.0,946.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W21,1,inspection,XJ-0022,22,35.0,08:48,08:48,08:48,08:50,08:50,528.0,528.0,530.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W21,2,inspection,XJ-0005,5,720.0,09:52,10:00,10:00,10:02,10:10,592.0,600.0,610.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005,XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W21,3,inspection,XJ-0022,22,35.0,10:56,10:56,10:56,10:58,10:58,656.0,656.0,658.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W21,4,inspection,XJ-0021,21,80.0,11:58,12:00,12:00,12:03,12:05,718.0,720.0,725.0,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W21,5,inspection,XJ-0023,23,35.0,14:07,14:08,14:08,14:11,14:12,847.0,848.0,852.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W21,6,inspection,XJ-0022,22,35.0,15:12,15:12,15:12,15:14,15:14,912.0,912.0,914.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W21,7,inspection,XJ-0007,7,80.0,15:16,15:26,15:26,15:28,15:38,915.714286,925.714286,937.714286,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005->XJ-0007,XJ-0007->XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,20.0,2.0,中心往返巡检任务
