citizen_id,age,gender_group,education_level,workforce_group,household_type,innovation_role
5030,38,men,technical,food_and_resource_producers,couple_no_children,producer
5031,45,nonbinary,bachelor,life_support_operators,family_with_children,innovator
5032,52,women,graduate,habitat_builders,shared_household,producer
5033,22,men,secondary,scientists_and_engineers,single,producer
5034,29,nonbinary,technical,care_education_civic,couple_no_children,producer
5035,36,women,bachelor,food_and_resource_producers,family_with_children,producer
5036,43,men,graduate,life_support_operators,shared_household,innovator
5037,50,nonbinary,secondary,habitat_builders,single,producer
5038,57,women,technical,scientists_and_engineers,couple_no_children,producer
5039,27,men,bachelor,care_education_civic,family_with_children,producer
5040,34,nonbinary,graduate,food_and_resource_producers,shared_household,producer
5041,41,women,secondary,life_support_operators,single,innovator
5042,48,men,technical,habitat_builders,couple_no_children,producer
5043,55,nonbinary,bachelor,scientists_and_engineers,family_with_children,producer
5044,25,women,graduate,care_education_civic,shared_household,producer
5045,32,men,secondary,food_and_resource_producers,single,producer
5046,39,nonbinary,technical,life_support_operators,couple_no_children,innovator
5047,46,women,bachelor,habitat_builders,family_with_children,producer
5048,53,men,graduate,scientists_and_engineers,shared_household,producer
5049,23,nonbinary,secondary,care_education_civic,single,producer
5050,30,women,technical,food_and_resource_producers,couple_no_children,producer
5051,37,men,bachelor,life_support_operators,family_with_children,innovator
5052,44,nonbinary,graduate,habitat_builders,shared_household,producer
5053,51,women,secondary,scientists_and_engineers,single,producer
5054,58,men,technical,care_education_civic,couple_no_children,producer
5055,28,nonbinary,bachelor,food_and_resource_producers,family_with_children,producer
5056,35,women,graduate,life_support_operators,shared_household,innovator
5057,42,men,secondary,habitat_builders,single,producer
5058,49,nonbinary,technical,scientists_and_engineers,couple_no_children,producer
5059,56,women,bachelor,care_education_civic,family_with_children,producer
5060,26,men,graduate,food_and_resource_producers,shared_household,producer
5061,33,nonbinary,secondary,life_support_operators,single,innovator
5062,40,women,technical,habitat_builders,couple_no_children,producer
5063,47,men,bachelor,scientists_and_engineers,family_with_children,producer
5064,54,nonbinary,graduate,care_education_civic,shared_household,producer
5065,24,women,secondary,food_and_resource_producers,single,producer
5066,31,men,technical,life_support_operators,couple_no_children,innovator
5067,38,nonbinary,bachelor,habitat_builders,family_with_children,producer
5068,45,women,graduate,scientists_and_engineers,shared_household,producer
5069,52,men,secondary,care_education_civic,single,producer
5070,22,nonbinary,technical,food_and_resource_producers,couple_no_children,producer
5071,29,women,bachelor,life_support_operators,family_with_children,innovator
5072,36,men,graduate,habitat_builders,shared_household,producer
5073,43,nonbinary,secondary,scientists_and_engineers,single,producer
5074,50,women,technical,care_education_civic,couple_no_children,producer
5075,57,men,bachelor,food_and_resource_producers,family_with_children,producer
5076,27,nonbinary,graduate,life_support_operators,shared_household,innovator
5077,34,women,secondary,habitat_builders,single,producer
5078,41,men,technical,scientists_and_engineers,couple_no_children,producer
5079,48,nonbinary,bachelor,care_education_civic,family_with_children,producer
5080,55,women,graduate,food_and_resource_producers,shared_household,producer
5081,25,men,secondary,life_support_operators,single,innovator
5082,32,nonbinary,technical,habitat_builders,couple_no_children,producer
5083,39,women,bachelor,scientists_and_engineers,family_with_children,producer
5084,46,men,graduate,care_education_civic,shared_household,producer
5085,53,nonbinary,secondary,food_and_resource_producers,single,producer
5086,23,women,technical,life_support_operators,couple_no_children,innovator
5087,30,men,bachelor,habitat_builders,family_with_children,producer
5088,37,nonbinary,graduate,scientists_and_engineers,shared_household,producer
5089,44,women,secondary,care_education_civic,single,producer
5090,51,men,technical,food_and_resource_producers,couple_no_children,producer
5091,58,nonbinary,bachelor,life_support_operators,family_with_children,innovator
5092,28,women,graduate,habitat_builders,shared_household,producer
5093,35,men,secondary,scientists_and_engineers,single,producer
5094,42,nonbinary,technical,care_education_civic,couple_no_children,producer
5095,49,women,bachelor,food_and_resource_producers,family_with_children,producer
5096,56,men,graduate,life_support_operators,shared_household,innovator
5097,26,nonbinary,secondary,habitat_builders,single,producer
5098,33,women,technical,scientists_and_engineers,couple_no_children,producer
5099,40,men,bachelor,care_education_civic,family_with_children,producer
5100,47,nonbinary,graduate,food_and_resource_producers,shared_household,producer
5101,54,women,secondary,life_support_operators,single,innovator
5102,24,men,technical,habitat_builders,couple_no_children,producer
5103,31,nonbinary,bachelor,scientists_and_engineers,family_with_children,producer
5104,38,women,graduate,care_education_civic,shared_household,producer
5105,45,men,secondary,food_and_resource_producers,single,producer
5106,52,nonbinary,technical,life_support_operators,couple_no_children,innovator
5107,22,women,bachelor,habitat_builders,family_with_children,producer
5108,29,men,graduate,scientists_and_engineers,shared_household,producer
5109,36,nonbinary,secondary,care_education_civic,single,producer
5110,43,women,technical,food_and_resource_producers,couple_no_children,producer
5111,50,men,bachelor,life_support_operators,family_with_children,innovator
5112,57,nonbinary,graduate,habitat_builders,shared_household,producer
5113,27,women,secondary,scientists_and_engineers,single,producer
5114,34,men,technical,care_education_civic,couple_no_children,producer
5115,41,nonbinary,bachelor,food_and_resource_producers,family_with_children,producer
5116,48,women,graduate,life_support_operators,shared_household,innovator
5117,55,men,secondary,habitat_builders,single,producer
5118,25,nonbinary,technical,scientists_and_engineers,couple_no_children,producer
5119,32,women,bachelor,care_education_civic,family_with_children,producer
5120,39,men,graduate,food_and_resource_producers,shared_household,producer
5121,46,nonbinary,secondary,life_support_operators,single,innovator
5122,53,women,technical,habitat_builders,couple_no_children,producer
5123,23,men,bachelor,scientists_and_engineers,family_with_children,producer
5124,30,nonbinary,graduate,care_education_civic,shared_household,producer
5125,37,women,secondary,food_and_resource_producers,single,producer
5126,44,men,technical,life_support_operators,couple_no_children,innovator
5127,51,nonbinary,bachelor,habitat_builders,family_with_children,producer
5128,58,women,graduate,scientists_and_engineers,shared_household,producer
5129,28,men,secondary,care_education_civic,single,producer
5130,35,nonbinary,technical,food_and_resource_producers,couple_no_children,producer
5131,42,women,bachelor,life_support_operators,family_with_children,innovator
5132,49,men,graduate,habitat_builders,shared_household,producer
5133,56,nonbinary,secondary,scientists_and_engineers,single,producer
5134,26,women,technical,care_education_civic,couple_no_children,producer
5135,33,men,bachelor,food_and_resource_producers,family_with_children,producer
5136,40,nonbinary,graduate,life_support_operators,shared_household,innovator
5137,47,women,secondary,habitat_builders,single,producer
5138,54,men,technical,scientists_and_engineers,couple_no_children,producer
5139,24,nonbinary,bachelor,care_education_civic,family_with_children,producer
5140,31,women,graduate,food_and_resource_producers,shared_household,producer
5141,38,men,secondary,life_support_operators,single,innovator
5142,45,nonbinary,technical,habitat_builders,couple_no_children,producer
5143,52,women,bachelor,scientists_and_engineers,family_with_children,producer
5144,22,men,graduate,care_education_civic,shared_household,producer
5145,29,nonbinary,secondary,food_and_resource_producers,single,producer
5146,36,women,technical,life_support_operators,couple_no_children,innovator
5147,43,men,bachelor,habitat_builders,family_with_children,producer
5148,50,nonbinary,graduate,scientists_and_engineers,shared_household,producer
5149,57,women,secondary,care_education_civic,single,producer
5150,27,men,technical,food_and_resource_producers,couple_no_children,producer
5151,34,nonbinary,bachelor,life_support_operators,family_with_children,innovator
5152,41,women,graduate,habitat_builders,shared_household,producer
5153,48,men,secondary,scientists_and_engineers,single,producer
5154,55,nonbinary,technical,care_education_civic,couple_no_children,producer
5155,25,women,bachelor,food_and_resource_producers,family_with_children,producer
5156,32,men,graduate,life_support_operators,shared_household,innovator
5157,39,nonbinary,secondary,habitat_builders,single,producer
5158,46,women,technical,scientists_and_engineers,couple_no_children,producer
5159,53,men,bachelor,care_education_civic,family_with_children,producer
5160,23,nonbinary,graduate,food_and_resource_producers,shared_household,producer
5161,30,women,secondary,life_support_operators,single,innovator
5162,37,men,technical,habitat_builders,couple_no_children,producer
5163,44,nonbinary,bachelor,scientists_and_engineers,family_with_children,producer
5164,51,women,graduate,care_education_civic,shared_household,producer
5165,58,men,secondary,food_and_resource_producers,single,producer
5166,28,nonbinary,technical,life_support_operators,couple_no_children,innovator
5167,35,women,bachelor,habitat_builders,family_with_children,producer
