catalyst_id,catalyst_combination,temperature_c,predicted_c4_yield_percent,co_wt_percent,co_sio2_mg,hap_mg,ethanol_flow_ml_min,loading_mode_b
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,370.0,16.009913,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,371.0,16.409317,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,372.0,16.813405,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,373.0,17.222176,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,374.0,17.635631,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,375.0,18.053769,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,376.0,18.476591,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,377.0,18.904096,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,378.0,19.336284,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,379.0,19.773156,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,380.0,20.214711,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,381.0,20.660949,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,382.0,21.111871,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,383.0,21.567477,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,384.0,22.027766,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,385.0,22.492738,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,386.0,22.962393,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,387.0,23.436732,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,388.0,23.915755,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,389.0,24.399461,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,390.0,24.88785,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,391.0,25.380923,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,392.0,25.878679,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,393.0,26.381118,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,394.0,26.888241,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,395.0,27.400047,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,396.0,27.916537,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,397.0,28.43771,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,398.0,28.963567,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,399.0,29.494106,5.0,200.0,200.0,1.68,0.0
A6,200mg 5wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,400.0,30.02933,5.0,200.0,200.0,1.68,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,250.0,1.368608,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,251.0,1.350135,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,252.0,1.334038,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,253.0,1.320317,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,254.0,1.308972,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,255.0,1.300002,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,256.0,1.293408,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,257.0,1.289191,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,258.0,1.287349,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,259.0,1.287883,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,260.0,1.290792,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,261.0,1.296078,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,262.0,1.30374,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,263.0,1.313777,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,264.0,1.32619,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,265.0,1.340979,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,266.0,1.358144,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,267.0,1.377685,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,268.0,1.399602,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,269.0,1.423894,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,270.0,1.450563,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,271.0,1.479607,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,272.0,1.511027,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,273.0,1.544823,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,274.0,1.580995,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,275.0,1.619542,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,276.0,1.660466,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,277.0,1.703765,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,278.0,1.749441,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,279.0,1.797492,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,280.0,1.847919,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,281.0,1.900722,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,282.0,1.955901,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,283.0,2.013455,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,284.0,2.073386,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,285.0,2.135692,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,286.0,2.200374,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,287.0,2.267432,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,288.0,2.336866,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,289.0,2.408676,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,290.0,2.482862,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,291.0,2.559423,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,292.0,2.63836,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,293.0,2.719674,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,294.0,2.803363,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,295.0,2.889428,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,296.0,2.977869,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,297.0,3.068685,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,298.0,3.161878,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,299.0,3.257446,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,300.0,3.35539,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,301.0,3.455711,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,302.0,3.558407,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,303.0,3.663478,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,304.0,3.770926,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,305.0,3.88075,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,306.0,3.992949,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,307.0,4.107524,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,308.0,4.224476,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,309.0,4.343803,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,310.0,4.465505,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,311.0,4.589584,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,312.0,4.716039,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,313.0,4.844869,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,314.0,4.976076,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,315.0,5.109658,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,316.0,5.245616,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,317.0,5.38395,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,318.0,5.52466,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,319.0,5.667745,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,320.0,5.813207,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,321.0,5.961044,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,322.0,6.111257,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,323.0,6.263847,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,324.0,6.418811,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,325.0,6.576152,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,326.0,6.735869,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,327.0,6.897962,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,328.0,7.06243,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,329.0,7.229274,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,330.0,7.398494,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,331.0,7.57009,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,332.0,7.744062,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,333.0,7.92041,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,334.0,8.099134,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,335.0,8.280233,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,336.0,8.463708,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,337.0,8.649559,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,338.0,8.837786,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,339.0,9.028389,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,340.0,9.221368,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,341.0,9.416723,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,342.0,9.614453,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,343.0,9.81456,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,344.0,10.017042,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,345.0,10.2219,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,346.0,10.429134,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,347.0,10.638744,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,348.0,10.850729,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,349.0,11.065091,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,350.0,11.281828,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,351.0,11.500941,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,352.0,11.72243,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,353.0,11.946295,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,354.0,12.172536,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,355.0,12.401153,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,356.0,12.632146,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,357.0,12.865514,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,358.0,13.101258,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,359.0,13.339378,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,360.0,13.579874,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,361.0,13.822746,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,362.0,14.067994,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,363.0,14.315618,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,364.0,14.565617,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,365.0,14.817992,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,366.0,15.072744,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,367.0,15.329871,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,368.0,15.589373,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,369.0,15.851252,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,370.0,16.115507,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,371.0,16.382137,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,372.0,16.651144,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,373.0,16.922526,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,374.0,17.196284,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,375.0,17.472418,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,376.0,17.750928,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,377.0,18.031813,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,378.0,18.315075,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,379.0,18.600712,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,380.0,18.888726,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,381.0,19.179115,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,382.0,19.47188,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,383.0,19.767021,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,384.0,20.064537,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,385.0,20.36443,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,386.0,20.666698,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,387.0,20.971342,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,388.0,21.278363,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,389.0,21.587759,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,390.0,21.899531,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,391.0,22.213678,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,392.0,22.530202,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,393.0,22.849101,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,394.0,23.170377,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,395.0,23.494028,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,396.0,23.820055,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,397.0,24.148458,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,398.0,24.479237,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,399.0,24.812391,1.0,50.0,50.0,0.3,0.0
A7,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.3ml/min,400.0,25.147922,1.0,50.0,50.0,0.3,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,250.0,0.769111,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,251.0,0.717028,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,252.0,0.667634,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,253.0,0.620929,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,254.0,0.576913,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,255.0,0.535585,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,256.0,0.496947,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,257.0,0.460997,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,258.0,0.427736,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,259.0,0.397164,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,260.0,0.36928,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,261.0,0.344086,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,262.0,0.32158,1.0,50.0,50.0,0.9,0.0
A8,50mg 1wt%Co/SiO2- 50mg HAP-乙醇浓度0.9ml/min,263.0,0.301763,1.0,50.0,50.0,0.9,0.0
