layer_ii_thickness_mm,layer_iv_thickness_mm,total_variable_thickness_mm,max_skin_temperature_c,minutes_above_44_c,final_temperature_c,feasible
13.8,5.0,18.8,48.266547,20.8,48.266547,False
13.8,5.1,18.9,48.165246,20.65,48.165246,False
13.8,5.2,19.0,48.065727,20.483333,48.065727,False
13.8,5.3,19.1,47.967944,20.316667,47.967944,False
13.8,5.4,19.2,47.871851,20.166667,47.871851,False
13.8,5.5,19.3,47.777408,20.0,47.777408,False
13.8,5.6,19.4,47.684571,19.833333,47.684571,False
13.8,5.7,19.5,47.593301,19.666667,47.593301,False
13.8,5.8,19.6,47.503559,19.483333,47.503559,False
13.8,5.9,19.7,47.415307,19.316667,47.415307,False
13.8,6.0,19.8,47.32851,19.133333,47.32851,False
13.8,6.1,19.9,47.243131,18.966667,47.243131,False
13.8,6.2,20.0,47.159138,18.783333,47.159138,False
13.8,6.3,20.1,47.076496,18.6,47.076496,False
13.8,6.4,20.2,46.995173,18.416667,46.995173,False
13.9,0.6,14.5,55.597014,26.3,55.597014,False
13.9,0.7,14.6,55.329261,26.2,55.329261,False
13.9,0.8,14.7,55.068762,26.1,55.068762,False
13.9,0.9,14.8,54.815242,25.983333,54.815242,False
13.9,1.0,14.9,54.56844,25.883333,54.56844,False
13.9,1.1,15.0,54.328107,25.766667,54.328107,False
13.9,1.2,15.1,54.094004,25.666667,54.094004,False
13.9,1.3,15.2,53.865904,25.55,53.865904,False
13.9,1.4,15.3,53.64359,25.45,53.64359,False
13.9,1.5,15.4,53.426854,25.333333,53.426854,False
13.9,1.6,15.5,53.215498,25.216667,53.215498,False
13.9,1.7,15.6,53.009332,25.116667,53.009332,False
13.9,1.8,15.7,52.808176,25.0,52.808176,False
13.9,1.9,15.8,52.611856,24.883333,52.611856,False
13.9,2.0,15.9,52.420206,24.766667,52.420206,False
13.9,2.1,16.0,52.233068,24.65,52.233068,False
13.9,2.2,16.1,52.05029,24.533333,52.05029,False
13.9,2.3,16.2,51.871726,24.416667,51.871726,False
13.9,2.4,16.3,51.697238,24.283333,51.697238,False
13.9,2.5,16.4,51.526692,24.166667,51.526692,False
13.9,2.6,16.5,51.359959,24.05,51.359959,False
13.9,2.7,16.6,51.196917,23.916667,51.196917,False
13.9,2.8,16.7,51.037449,23.8,51.037449,False
13.9,2.9,16.8,50.881441,23.666667,50.881441,False
13.9,3.0,16.9,50.728785,23.55,50.728785,False
13.9,3.1,17.0,50.579378,23.416667,50.579378,False
13.9,3.2,17.1,50.433118,23.283333,50.433118,False
13.9,3.3,17.2,50.289911,23.166667,50.289911,False
13.9,3.4,17.3,50.149664,23.033333,50.149664,False
13.9,3.5,17.4,50.012289,22.9,50.012289,False
13.9,3.6,17.5,49.877699,22.766667,49.877699,False
13.9,3.7,17.6,49.745813,22.633333,49.745813,False
13.9,3.8,17.7,49.616553,22.483333,49.616553,False
13.9,3.9,17.8,49.489842,22.35,49.489842,False
13.9,4.0,17.9,49.365606,22.216667,49.365606,False
13.9,4.1,18.0,49.243777,22.066667,49.243777,False
13.9,4.2,18.1,49.124285,21.933333,49.124285,False
13.9,4.3,18.2,49.007066,21.783333,49.007066,False
13.9,4.4,18.3,48.892056,21.633333,48.892056,False
13.9,4.5,18.4,48.779194,21.483333,48.779194,False
13.9,4.6,18.5,48.668423,21.333333,48.668423,False
13.9,4.7,18.6,48.559685,21.183333,48.559685,False
13.9,4.8,18.7,48.452926,21.033333,48.452926,False
13.9,4.9,18.8,48.348094,20.883333,48.348094,False
13.9,5.0,18.9,48.245137,20.716667,48.245137,False
13.9,5.1,19.0,48.144006,20.566667,48.144006,False
13.9,5.2,19.1,48.044655,20.4,48.044655,False
13.9,5.3,19.2,47.947036,20.25,47.947036,False
13.9,5.4,19.3,47.851107,20.083333,47.851107,False
13.9,5.5,19.4,47.756823,19.916667,47.756823,False
13.9,5.6,19.5,47.664144,19.75,47.664144,False
13.9,5.7,19.6,47.573029,19.566667,47.573029,False
13.9,5.8,19.7,47.48344,19.4,47.48344,False
13.9,5.9,19.8,47.39534,19.233333,47.39534,False
13.9,6.0,19.9,47.308691,19.05,47.308691,False
13.9,6.1,20.0,47.223459,18.866667,47.223459,False
13.9,6.2,20.1,47.13961,18.683333,47.13961,False
13.9,6.3,20.2,47.05711,18.5,47.05711,False
13.9,6.4,20.3,46.975929,18.316667,46.975929,False
14.0,0.6,14.6,55.564254,26.266667,55.564254,False
14.0,0.7,14.7,55.296877,26.166667,55.296877,False
14.0,0.8,14.8,55.036746,26.066667,55.036746,False
14.0,0.9,14.9,54.783586,25.95,54.783586,False
14.0,1.0,15.0,54.537137,25.85,54.537137,False
14.0,1.1,15.1,54.297149,25.733333,54.297149,False
14.0,1.2,15.2,54.063384,25.633333,54.063384,False
14.0,1.3,15.3,53.835615,25.516667,53.835615,False
14.0,1.4,15.4,53.613625,25.4,53.613625,False
14.0,1.5,15.5,53.397207,25.3,53.397207,False
14.0,1.6,15.6,53.186162,25.183333,53.186162,False
14.0,1.7,15.7,52.980302,25.066667,52.980302,False
14.0,1.8,15.8,52.779446,24.95,52.779446,False
14.0,1.9,15.9,52.58342,24.833333,52.58342,False
14.0,2.0,16.0,52.392059,24.716667,52.392059,False
14.0,2.1,16.1,52.205204,24.6,52.205204,False
14.0,2.2,16.2,52.022704,24.483333,52.022704,False
14.0,2.3,16.3,51.844414,24.366667,51.844414,False
14.0,2.4,16.4,51.670193,24.25,51.670193,False
14.0,2.5,16.5,51.49991,24.116667,51.49991,False
14.0,2.6,16.6,51.333436,24.0,51.333436,False
14.0,2.7,16.7,51.170648,23.866667,51.170648,False
14.0,2.8,16.8,51.011429,23.75,51.011429,False
14.0,2.9,16.9,50.855666,23.616667,50.855666,False
14.0,3.0,17.0,50.703251,23.5,50.703251,False
14.0,3.1,17.1,50.55408,23.366667,50.55408,False
14.0,3.2,17.2,50.408053,23.233333,50.408053,False
14.0,3.3,17.3,50.265075,23.1,50.265075,False
14.0,3.4,17.4,50.125052,22.966667,50.125052,False
14.0,3.5,17.5,49.987898,22.833333,49.987898,False
14.0,3.6,17.6,49.853525,22.7,49.853525,False
14.0,3.7,17.7,49.721853,22.566667,49.721853,False
14.0,3.8,17.8,49.592803,22.433333,49.592803,False
14.0,3.9,17.9,49.466298,22.283333,49.466298,False
14.0,4.0,18.0,49.342266,22.15,49.342266,False
14.0,4.1,18.1,49.220637,22.0,49.220637,False
14.0,4.2,18.2,49.101342,21.85,49.101342,False
14.0,4.3,18.3,48.984316,21.716667,48.984316,False
14.0,4.4,18.4,48.869497,21.566667,48.869497,False
14.0,4.5,18.5,48.756823,21.416667,48.756823,False
14.0,4.6,18.6,48.646236,21.266667,48.646236,False
14.0,4.7,18.7,48.537681,21.116667,48.537681,False
14.0,4.8,18.8,48.431101,20.966667,48.431101,False
14.0,4.9,18.9,48.326444,20.8,48.326444,False
14.0,5.0,19.0,48.223661,20.65,48.223661,False
14.0,5.1,19.1,48.122701,20.483333,48.122701,False
14.0,5.2,19.2,48.023518,20.333333,48.023518,False
14.0,5.3,19.3,47.926065,20.166667,47.926065,False
14.0,5.4,19.4,47.830299,20.0,47.830299,False
14.0,5.5,19.5,47.736176,19.833333,47.736176,False
14.0,5.6,19.6,47.643656,19.666667,47.643656,False
14.0,5.7,19.7,47.552697,19.483333,47.552697,False
14.0,5.8,19.8,47.463262,19.316667,47.463262,False
14.0,5.9,19.9,47.375313,19.133333,47.375313,False
14.0,6.0,20.0,47.288814,18.966667,47.288814,False
14.0,6.1,20.1,47.20373,18.783333,47.20373,False
14.0,6.2,20.2,47.120026,18.6,47.120026,False
14.0,6.3,20.3,47.03767,18.416667,47.03767,False
14.0,6.4,20.4,46.95663,18.216667,46.95663,False
14.1,0.6,14.7,55.531365,26.233333,55.531365,False
14.1,0.7,14.8,55.264366,26.133333,55.264366,False
14.1,0.8,14.9,55.004604,26.016667,55.004604,False
14.1,0.9,15.0,54.751806,25.916667,54.751806,False
14.1,1.0,15.1,54.505711,25.8,54.505711,False
14.1,1.1,15.2,54.26607,25.7,54.26607,False
14.1,1.2,15.3,54.032645,25.583333,54.032645,False
14.1,1.3,15.4,53.805208,25.483333,53.805208,False
14.1,1.4,15.5,53.583545,25.366667,53.583545,False
14.1,1.5,15.6,53.367446,25.25,53.367446,False
14.1,1.6,15.7,53.156715,25.133333,53.156715,False
14.1,1.7,15.8,52.951163,25.016667,52.951163,False
14.1,1.8,15.9,52.750608,24.916667,52.750608,False
14.1,1.9,16.0,52.554878,24.8,52.554878,False
14.1,2.0,16.1,52.363808,24.666667,52.363808,False
14.1,2.1,16.2,52.177238,24.55,52.177238,False
14.1,2.2,16.3,51.995018,24.433333,51.995018,False
14.1,2.3,16.4,51.817002,24.316667,51.817002,False
14.1,2.4,16.5,51.643051,24.2,51.643051,False
14.1,2.5,16.6,51.473033,24.066667,51.473033,False
14.1,2.6,16.7,51.306818,23.95,51.306818,False
14.1,2.7,16.8,51.144286,23.816667,51.144286,False
14.1,2.8,16.9,50.985318,23.7,50.985318,False
14.1,2.9,17.0,50.829801,23.566667,50.829801,False
14.1,3.0,17.1,50.677629,23.433333,50.677629,False
14.1,3.1,17.2,50.528696,23.3,50.528696,False
14.1,3.2,17.3,50.382903,23.183333,50.382903,False
14.1,3.3,17.4,50.240154,23.05,50.240154,False
14.1,3.4,17.5,50.100358,22.916667,50.100358,False
14.1,3.5,17.6,49.963426,22.783333,49.963426,False
14.1,3.6,17.7,49.829272,22.633333,49.829272,False
14.1,3.7,17.8,49.697815,22.5,49.697815,False
14.1,3.8,17.9,49.568976,22.366667,49.568976,False
14.1,3.9,18.0,49.442679,22.216667,49.442679,False
14.1,4.0,18.1,49.318852,22.083333,49.318852,False
14.1,4.1,18.2,49.197423,21.933333,49.197423,False
14.1,4.2,18.3,49.078326,21.783333,49.078326,False
14.1,4.3,18.4,48.961495,21.65,48.961495,False
14.1,4.4,18.5,48.846868,21.5,48.846868,False
14.1,4.5,18.6,48.734383,21.35,48.734383,False
14.1,4.6,18.7,48.623982,21.2,48.623982,False
14.1,4.7,18.8,48.515609,21.033333,48.515609,False
14.1,4.8,18.9,48.409209,20.883333,48.409209,False
14.1,4.9,19.0,48.30473,20.733333,48.30473,False
14.1,5.0,19.1,48.202121,20.566667,48.202121,False
14.1,5.1,19.2,48.101333,20.416667,48.101333,False
14.1,5.2,19.3,48.002319,20.25,48.002319,False
14.1,5.3,19.4,47.905033,20.083333,47.905033,False
14.1,5.4,19.5,47.809431,19.916667,47.809431,False
14.1,5.5,19.6,47.71547,19.75,47.71547,False
14.1,5.6,19.7,47.623109,19.583333,47.623109,False
14.1,5.7,19.8,47.532307,19.4,47.532307,False
14.1,5.8,19.9,47.443027,19.233333,47.443027,False
14.1,5.9,20.0,47.355231,19.05,47.355231,False
14.1,6.0,20.1,47.268882,18.866667,47.268882,False
14.1,6.1,20.2,47.183946,18.683333,47.183946,False
14.1,6.2,20.3,47.100388,18.5,47.100388,False
14.1,6.3,20.4,47.018176,18.316667,47.018176,False
14.1,6.4,20.5,46.937278,18.133333,46.937278,False
14.2,0.6,14.8,55.498349,26.2,55.498349,False
14.2,0.7,14.9,55.23173,26.1,55.23173,False
14.2,0.8,15.0,54.972339,25.983333,54.972339,False
14.2,0.9,15.1,54.719905,25.883333,54.719905,False
14.2,1.0,15.2,54.474166,25.766667,54.474166,False
14.2,1.1,15.3,54.234873,25.666667,54.234873,False
14.2,1.2,15.4,54.001789,25.55,54.001789,False
14.2,1.3,15.5,53.774688,25.433333,53.774688,False
14.2,1.4,15.6,53.553352,25.333333,53.553352,False
14.2,1.5,15.7,53.337575,25.216667,53.337575,False
14.2,1.6,15.8,53.12716,25.1,53.12716,False
14.2,1.7,15.9,52.921917,24.983333,52.921917,False
14.2,1.8,16.0,52.721665,24.866667,52.721665,False
14.2,1.9,16.1,52.526233,24.75,52.526233,False
14.2,2.0,16.2,52.335455,24.633333,52.335455,False
14.2,2.1,16.3,52.149172,24.516667,52.149172,False
14.2,2.2,16.4,51.967233,24.383333,51.967233,False
14.2,2.3,16.5,51.789493,24.266667,51.789493,False
14.2,2.4,16.6,51.615814,24.15,51.615814,False
14.2,2.5,16.7,51.446062,24.016667,51.446062,False
14.2,2.6,16.8,51.280109,23.9,51.280109,False
14.2,2.7,16.9,51.117833,23.766667,51.117833,False
14.2,2.8,17.0,50.959118,23.633333,50.959118,False
14.2,2.9,17.1,50.803849,23.516667,50.803849,False
14.2,3.0,17.2,50.65192,23.383333,50.65192,False
14.2,3.1,17.3,50.503227,23.25,50.503227,False
14.2,3.2,17.4,50.35767,23.116667,50.35767,False
14.2,3.3,17.5,50.215152,22.983333,50.215152,False
14.2,3.4,17.6,50.075584,22.85,50.075584,False
14.2,3.5,17.7,49.938875,22.716667,49.938875,False
14.2,3.6,17.8,49.804941,22.583333,49.804941,False
14.2,3.7,17.9,49.6737,22.433333,49.6737,False
14.2,3.8,18.0,49.545073,22.3,49.545073,False
14.2,3.9,18.1,49.418986,22.15,49.418986,False
14.2,4.0,18.2,49.295364,22.016667,49.295364,False
14.2,4.1,18.3,49.174138,21.866667,49.174138,False
14.2,4.2,18.4,49.05524,21.716667,49.05524,False
14.2,4.3,18.5,48.938605,21.566667,48.938605,False
14.2,4.4,18.6,48.82417,21.416667,48.82417,False
14.2,4.5,18.7,48.711875,21.266667,48.711875,False
14.2,4.6,18.8,48.601661,21.116667,48.601661,False
14.2,4.7,18.9,48.493472,20.966667,48.493472,False
14.2,4.8,19.0,48.387253,20.816667,48.387253,False
14.2,4.9,19.1,48.282952,20.65,48.282952,False
14.2,5.0,19.2,48.180519,20.5,48.180519,False
14.2,5.1,19.3,48.079903,20.333333,48.079903,False
14.2,5.2,19.4,47.98106,20.166667,47.98106,False
14.2,5.3,19.5,47.883941,20.0,47.883941,False
14.2,5.4,19.6,47.788504,19.833333,47.788504,False
14.2,5.5,19.7,47.694706,19.666667,47.694706,False
14.2,5.6,19.8,47.602505,19.483333,47.602505,False
14.2,5.7,19.9,47.511862,19.316667,47.511862,False
14.2,5.8,20.0,47.422737,19.133333,47.422737,False
14.2,5.9,20.1,47.335094,18.966667,47.335094,False
14.2,6.0,20.2,47.248897,18.783333,47.248897,False
14.2,6.1,20.3,47.164109,18.6,47.164109,False
14.2,6.2,20.4,47.080698,18.416667,47.080698,False
14.2,6.3,20.5,46.998631,18.216667,46.998631,False
14.2,6.4,20.6,46.917876,18.033333,46.917876,False
14.3,0.6,14.9,55.465208,26.166667,55.465208,False
14.3,0.7,15.0,55.19897,26.066667,55.19897,False
14.3,0.8,15.1,54.939953,25.95,54.939953,False
14.3,0.9,15.2,54.687884,25.85,54.687884,False
14.3,1.0,15.3,54.442502,25.733333,54.442502,False
14.3,1.1,15.4,54.20356,25.616667,54.20356,False
14.3,1.2,15.5,53.97082,25.516667,53.97082,False
14.3,1.3,15.6,53.744055,25.4,53.744055,False
14.3,1.4,15.7,53.523049,25.283333,53.523049,False
14.3,1.5,15.8,53.307596,25.166667,53.307596,False
14.3,1.6,15.9,53.097497,25.05,53.097497,False
14.3,1.7,16.0,52.892566,24.933333,52.892566,False
14.3,1.8,16.1,52.69262,24.816667,52.69262,False
14.3,1.9,16.2,52.497487,24.7,52.497487,False
14.3,2.0,16.3,52.307002,24.583333,52.307002,False
14.3,2.1,16.4,52.121008,24.466667,52.121008,False
14.3,2.2,16.5,51.939352,24.333333,51.939352,False
14.3,2.3,16.6,51.76189,24.216667,51.76189,False
14.3,2.4,16.7,51.588484,24.1,51.588484,False
14.3,2.5,16.8,51.419,23.966667,51.419,False
14.3,2.6,16.9,51.25331,23.85,51.25331,False
14.3,2.7,17.0,51.091293,23.716667,51.091293,False
14.3,2.8,17.1,50.932831,23.583333,50.932831,False
14.3,2.9,17.2,50.777813,23.45,50.777813,False
14.3,3.0,17.3,50.626129,23.333333,50.626129,False
14.3,3.1,17.4,50.477676,23.2,50.477676,False
14.3,3.2,17.5,50.332356,23.066667,50.332356,False
14.3,3.3,17.6,50.190071,22.933333,50.190071,False
14.3,3.4,17.7,50.050731,22.8,50.050731,False
14.3,3.5,17.8,49.914247,22.65,49.914247,False
14.3,3.6,17.9,49.780534,22.516667,49.780534,False
14.3,3.7,18.0,49.649511,22.383333,49.649511,False
14.3,3.8,18.1,49.521098,22.233333,49.521098,False
14.3,3.9,18.2,49.395221,22.1,49.395221,False
14.3,4.0,18.3,49.271806,21.95,49.271806,False
14.3,4.1,18.4,49.150784,21.8,49.150784,False
14.3,4.2,18.5,49.032086,21.65,49.032086,False
14.3,4.3,18.6,48.915648,21.5,48.915648,False
14.3,4.4,18.7,48.801407,21.35,48.801407,False
14.3,4.5,18.8,48.689303,21.2,48.689303,False
14.3,4.6,18.9,48.579276,21.05,48.579276,False
14.3,4.7,19.0,48.471272,20.9,48.471272,False
14.3,4.8,19.1,48.365235,20.733333,48.365235,False
14.3,4.9,19.2,48.261113,20.583333,48.261113,False
14.3,5.0,19.3,48.158856,20.416667,48.158856,False
14.3,5.1,19.4,48.058415,20.25,48.058415,False
14.3,5.2,19.5,47.959742,20.083333,47.959742,False
14.3,5.3,19.6,47.862792,19.916667,47.862792,False
14.3,5.4,19.7,47.767521,19.75,47.767521,False
14.3,5.5,19.8,47.673887,19.583333,47.673887,False
14.3,5.6,19.9,47.581847,19.4,47.581847,False
14.3,5.7,20.0,47.491362,19.233333,47.491362,False
14.3,5.8,20.1,47.402394,19.05,47.402394,False
14.3,5.9,20.2,47.314905,18.866667,47.314905,False
14.3,6.0,20.3,47.22886,18.683333,47.22886,False
14.3,6.1,20.4,47.144222,18.5,47.144222,False
14.3,6.2,20.5,47.060959,18.316667,47.060959,False
14.3,6.3,20.6,46.979037,18.133333,46.979037,False
14.3,6.4,20.7,46.898425,17.933333,46.898425,False
14.4,0.6,15.0,55.431944,26.133333,55.431944,False
14.4,0.7,15.1,55.166089,26.033333,55.166089,False
14.4,0.8,15.2,54.907447,25.916667,54.907447,False
14.4,0.9,15.3,54.655745,25.8,54.655745,False
14.4,1.0,15.4,54.410723,25.7,54.410723,False
14.4,1.1,15.5,54.172133,25.583333,54.172133,False
14.4,1.2,15.6,53.939738,25.466667,53.939738,False
14.4,1.3,15.7,53.713312,25.35,53.713312,False
14.4,1.4,15.8,53.492638,25.25,53.492638,False
14.4,1.5,15.9,53.27751,25.133333,53.27751,False
14.4,1.6,16.0,53.067731,25.016667,53.067731,False
14.4,1.7,16.1,52.863112,24.9,52.863112,False
14.4,1.8,16.2,52.663473,24.783333,52.663473,False
14.4,1.9,16.3,52.468642,24.65,52.468642,False
14.4,2.0,16.4,52.278453,24.533333,52.278453,False
14.4,2.1,16.5,52.092748,24.416667,52.092748,False
14.4,2.2,16.6,51.911378,24.3,51.911378,False
14.4,2.3,16.7,51.734195,24.166667,51.734195,False
14.4,2.4,16.8,51.561064,24.05,51.561064,False
14.4,2.5,16.9,51.391849,23.916667,51.391849,False
14.4,2.6,17.0,51.226424,23.783333,51.226424,False
14.4,2.7,17.1,51.064667,23.666667,51.064667,False
14.4,2.8,17.2,50.906461,23.533333,50.906461,False
14.4,2.9,17.3,50.751693,23.4,50.751693,False
14.4,3.0,17.4,50.600256,23.266667,50.600256,False
14.4,3.1,17.5,50.452046,23.133333,50.452046,False
14.4,3.2,17.6,50.306963,23.0,50.306963,False
14.4,3.3,17.7,50.164913,22.866667,50.164913,False
14.4,3.4,17.8,50.025803,22.733333,50.025803,False
14.4,3.5,17.9,49.889545,22.6,49.889545,False
14.4,3.6,18.0,49.756055,22.45,49.756055,False
14.4,3.7,18.1,49.62525,22.316667,49.62525,False
14.4,3.8,18.2,49.497053,22.166667,49.497053,False
14.4,3.9,18.3,49.371387,22.033333,49.371387,False
14.4,4.0,18.4,49.24818,21.883333,49.24818,False
14.4,4.1,18.5,49.127362,21.733333,49.127362,False
14.4,4.2,18.6,49.008866,21.583333,49.008866,False
14.4,4.3,18.7,48.892626,21.433333,48.892626,False
14.4,4.4,18.8,48.77858,21.283333,48.77858,False
14.4,4.5,18.9,48.666668,21.133333,48.666668,False
14.4,4.6,19.0,48.55683,20.983333,48.55683,False
14.4,4.7,19.1,48.449012,20.816667,48.449012,False
14.4,4.8,19.2,48.343158,20.666667,48.343158,False
14.4,4.9,19.3,48.239216,20.5,48.239216,False
14.4,5.0,19.4,48.137137,20.333333,48.137137,False
14.4,5.1,19.5,48.03687,20.166667,48.03687,False
14.4,5.2,19.6,47.938369,20.0,47.938369,False
14.4,5.3,19.7,47.841589,19.833333,47.841589,False
14.4,5.4,19.8,47.746485,19.666667,47.746485,False
14.4,5.5,19.9,47.653014,19.5,47.653014,False
14.4,5.6,20.0,47.561136,19.316667,47.561136,False
14.4,5.7,20.1,47.470811,19.15,47.470811,False
14.4,5.8,20.2,47.382,18.966667,47.382,False
14.4,5.9,20.3,47.294666,18.783333,47.294666,False
14.4,6.0,20.4,47.208773,18.6,47.208773,False
14.4,6.1,20.5,47.124286,18.416667,47.124286,False
14.4,6.2,20.6,47.041171,18.216667,47.041171,False
14.4,6.3,20.7,46.959396,18.033333,46.959396,False
14.4,6.4,20.8,46.878928,17.833333,46.878928,False
14.5,0.6,15.1,55.39856,26.1,55.39856,False
14.5,0.7,15.2,55.133089,25.983333,55.133089,False
14.5,0.8,15.3,54.874824,25.883333,54.874824,False
14.5,0.9,15.4,54.623491,25.766667,54.623491,False
14.5,1.0,15.5,54.378831,25.65,54.378831,False
14.5,1.1,15.6,54.140595,25.55,54.140595,False
14.5,1.2,15.7,53.908547,25.433333,53.908547,False
14.5,1.3,15.8,53.682461,25.316667,53.682461,False
14.5,1.4,15.9,53.462121,25.2,53.462121,False
14.5,1.5,16.0,53.24732,25.083333,53.24732,False
14.5,1.6,16.1,53.037862,24.966667,53.037862,False
14.5,1.7,16.2,52.833558,24.85,52.833558,False
14.5,1.8,16.3,52.634228,24.733333,52.634228,False
14.5,1.9,16.4,52.4397,24.616667,52.4397,False
14.5,2.0,16.5,52.249808,24.483333,52.249808,False
14.5,2.1,16.6,52.064396,24.366667,52.064396,False
14.5,2.2,16.7,51.883312,24.25,51.883312,False
14.5,2.3,16.8,51.706411,24.116667,51.706411,False
14.5,2.4,16.9,51.533555,24.0,51.533555,False
14.5,2.5,17.0,51.364612,23.866667,51.364612,False
14.5,2.6,17.1,51.199453,23.733333,51.199453,False
14.5,2.7,17.2,51.037958,23.616667,51.037958,False
14.5,2.8,17.3,50.880009,23.483333,50.880009,False
14.5,2.9,17.4,50.725494,23.35,50.725494,False
14.5,3.0,17.5,50.574305,23.216667,50.574305,False
14.5,3.1,17.6,50.426338,23.083333,50.426338,False
14.5,3.2,17.7,50.281495,22.95,50.281495,False
14.5,3.3,17.8,50.139681,22.816667,50.139681,False
14.5,3.4,17.9,50.000802,22.666667,50.000802,False
14.5,3.5,18.0,49.864772,22.533333,49.864772,False
14.5,3.6,18.1,49.731505,22.4,49.731505,False
14.5,3.7,18.2,49.60092,22.25,49.60092,False
14.5,3.8,18.3,49.472939,22.1,49.472939,False
14.5,3.9,18.4,49.347486,21.966667,49.347486,False
14.5,4.0,18.5,49.224488,21.816667,49.224488,False
14.5,4.1,18.6,49.103876,21.666667,49.103876,False
14.5,4.2,18.7,48.985583,21.516667,48.985583,False
14.5,4.3,18.8,48.869542,21.366667,48.869542,False
14.5,4.4,18.9,48.755692,21.216667,48.755692,False
14.5,4.5,19.0,48.643972,21.066667,48.643972,False
14.5,4.6,19.1,48.534325,20.9,48.534325,False
14.5,4.7,19.2,48.426693,20.75,48.426693,False
14.5,4.8,19.3,48.321023,20.583333,48.321023,False
14.5,4.9,19.4,48.217263,20.416667,48.217263,False
14.5,5.0,19.5,48.115361,20.266667,48.115361,False
14.5,5.1,19.6,48.01527,20.1,48.01527,False
14.5,5.2,19.7,47.916942,19.933333,47.916942,False
14.5,5.3,19.8,47.820332,19.75,47.820332,False
14.5,5.4,19.9,47.725396,19.583333,47.725396,False
14.5,5.5,20.0,47.63209,19.416667,47.63209,False
14.5,5.6,20.1,47.540375,19.233333,47.540375,False
14.5,5.7,20.2,47.45021,19.05,47.45021,False
14.5,5.8,20.3,47.361557,18.883333,47.361557,False
14.5,5.9,20.4,47.274379,18.7,47.274379,False
14.5,6.0,20.5,47.18864,18.5,47.18864,False
14.5,6.1,20.6,47.104304,18.316667,47.104304,False
14.5,6.2,20.7,47.021338,18.133333,47.021338,False
14.5,6.3,20.8,46.939709,17.933333,46.939709,False
14.5,6.4,20.9,46.859386,17.733333,46.859386,False
14.6,0.6,15.2,55.365056,26.066667,55.365056,False
